"ID","Gender","Status","Children","Est.Income","Car.Owner","Age","International","Local","Paymethod","LocalBilltype","LongDistanceBilltype","Usage","RatePlan","ValidLongDistance","Dropped","IncomeGroup","CallerType"
2401,"M","M",0,92414.7,"Y",45.513333,0,10.62,"CC","FreeLocal","Standard",40.06,3,225,1,"","Domestic"
2403,"F","S",2,14578.8,"Y",60.933333,0,95.1,"Auto","Budget","Standard",107.02,2,35,2,"Income_Group_1","Domestic"
2404,"F","M",2,87578.2,"Y",53.366667,0,22.15,"CC","Budget","Standard",22.44,3,4,1,"","Domestic"
2405,"F","M",2,86695.4,"N",13.906667,0,32.09,"CC","FreeLocal","Standard",58.03,1,185,0,"","Domestic"
2409,"F","M",0,77000,"N",42,0,90.18,"Auto","FreeLocal","Intnl_discount",119.82,2,229,4,"","Domestic"
2410,"M","M",1,2067.82,"N",47.853333,0,70.65,"CC","Budget","Intnl_discount",85.9,4,63,0,"Income_Group_1","Domestic"
2413,"M","M",2,30665.2,"Y",22.88,8.32,63.28,"Auto","FreeLocal","Standard",77.44,1,272,0,"Income_Group_2","Both"
2414,"F","M",1,83287,"Y",52,0,30.95,"Auto","FreeLocal","Intnl_discount",37.04,1,275,0,"","Domestic"
2415,"F","M",1,98680.4,"Y",48,0,8.85,"CH","FreeLocal","Intnl_discount",26.44,3,88,0,"Income_Group_5","Domestic"
2416,"M","M",1,65619.7,"Y",52.646667,0,144.66,"CC","Budget","Standard",158.22,2,51,0,"Income_Group_4","Domestic"
2417,"F","M",1,95620.3,"Y",52.646667,0,93.61,"CC","Budget","Standard",104.53,3,24,0,"","Domestic"
2418,"F","S",0,85275,"N",62,0,151.61,"Auto","FreeLocal","Intnl_discount",174.09,1,156,0,"","Domestic"
2419,"F","M",1,66921.4,"Y",70,0,8.97,"CC","FreeLocal","Intnl_discount",24.67,4,68,0,"Income_Group_4","Domestic"
2420,"F","M",1,98453.6,"Y",61,0,11.65,"Auto","FreeLocal","Standard",25.38,2,52,0,"Income_Group_5","Domestic"
2422,"F","S",2,57420,"Y",52,0,252.53,"Auto","Budget","Standard",277.72,3,180,1,"Income_Group_4","Domestic"
2423,"M","M",0,70000,"N",55,3.73,26.69,"CH","FreeLocal","Standard",34.35,1,247,2,"Income_Group_4","Both"
2424,"M","M",2,47639.1,"N",41,0,39.62,"CC","Budget","Intnl_discount",57.11,2,86,0,"Income_Group_2","Domestic"
2427,"F","S",0,39461,"N",22.226667,0.28,103.52,"CC","FreeLocal","Standard",126.68,1,161,1,"Income_Group_2","Both"
2428,"M","M",1,47371,"Y",54.96,7.69,258.29,"CC","Budget","Intnl_discount",270.97,4,261,0,"Income_Group_2","Both"
2429,"F","S",0,89813.6,"N",12.846667,1.96,149.26,"CC","FreeLocal","Intnl_discount",166.18,4,62,0,"","Both"
2431,"M","S",1,16432.1,"Y",20.92,8.89,80.47,"CH","Budget","Intnl_discount",109.78,1,120,0,"Income_Group_1","Both"
2434,"F","S",1,540.4,"Y",39.213333,0,7.75,"Auto","Budget","Intnl_discount",20.1,2,38,0,"Income_Group_1","Domestic"
2436,"F","M",2,80087.7,"N",41.92,0,22.82,"CC","FreeLocal","Standard",31.56,3,305,0,"","Domestic"
2437,"F","M",2,59691.3,"N",38.04,0,256.7,"CC","Budget","Standard",278.65,4,144,0,"Income_Group_4","Domestic"
2438,"F","S",2,11251.1,"Y",41,0,113.48,"CC","FreeLocal","Standard",141.91,2,213,0,"Income_Group_1","Domestic"
2442,"F","S",2,93559.1,"N",57.62,0,29.9,"CC","Budget","Standard",31.42,4,16,0,"","Domestic"
2443,"F","S",2,3416.62,"Y",22.76,0,104.73,"CC","Budget","Standard",123.7,3,97,0,"Income_Group_1","Domestic"
2444,"F","D",1,93454.3,"Y",48.533333,0,25.18,"Auto","FreeLocal","Standard",44.13,4,95,1,"","Domestic"
2445,"M","M",0,5745,"Y",15.38,0,17.71,"CC","FreeLocal","Standard",44.11,1,190,1,"Income_Group_1","Domestic"
2451,"F","M",1,13829.4,"N",24,0,8.84,"CH","FreeLocal","Standard",34.61,1,265,8,"Income_Group_1","Domestic"
2452,"F","M",2,11234.7,"Y",49.046667,0,112.72,"CC","Budget","Standard",113.42,4,10,1,"Income_Group_1","Domestic"
2454,"F","M",1,82931.3,"N",64.64,0,118,"Auto","FreeLocal","Standard",137.25,1,98,2,"","Domestic"
2455,"F","M",2,57483.9,"N",44.026667,0,27.29,"CH","Budget","Standard",44.3,3,80,1,"Income_Group_4","Domestic"
2457,"F","S",2,21274,"N",45.526667,0,32.43,"Auto","FreeLocal","Standard",43.31,3,23,0,"Income_Group_1","Domestic"
2458,"F","M",2,28267,"N",30.093333,0,192.53,"CC","FreeLocal","Standard",214.41,2,143,0,"Income_Group_2","Domestic"
2460,"F","M",2,36725.1,"N",55.793333,9.22,77,"CH","Budget","Standard",94.88,2,304,0,"Income_Group_2","Both"
2464,"M","S",1,94188.3,"N",57.546667,0.86,19.78,"CC","Budget","Standard",41.51,4,127,0,"","Both"
2467,"F","M",2,91861,"Y",41.98,0,6.74,"CC","Budget","Standard",22.06,3,65,0,"","Domestic"
2470,"F","S",1,12374.9,"Y",33.493333,0,106.1,"Auto","FreeLocal","Standard",123.59,3,87,0,"Income_Group_1","Domestic"
2471,"F","M",2,69133.9,"Y",26.833333,0,37.73,"CH","FreeLocal","Standard",46.32,4,303,0,"Income_Group_4","Domestic"
2473,"F","M",2,84948,"Y",29.446667,0,12.58,"CH","FreeLocal","Intnl_discount",23.73,1,26,0,"","Domestic"
2474,"F","M",2,30998.8,"N",40.96,0,50.5,"Auto","Budget","Standard",52.91,4,110,0,"Income_Group_2","Domestic"
2480,"M","M",2,21416.5,"N",35.653333,9.17,8.53,"CC","FreeLocal","Intnl_discount",27.61,3,314,0,"Income_Group_1","Both"
2484,"M","S",0,78554.2,"N",16.7,7.26,23.03,"Auto","Budget","Standard",35.88,2,270,0,"","Both"
2485,"F","M",2,38215.9,"N",30.886667,0,0.97,"Auto","Budget","Standard",0.97,2,1,0,"Income_Group_2","Domestic"
2486,"F","M",1,30000,"N",21,0,160.42,"CC","FreeLocal","Standard",176.61,1,250,0,"Income_Group_2","Domestic"
2487,"F","M",2,49745.3,"N",47.966667,0,24.44,"CH","Budget","Intnl_discount",27.28,2,115,2,"Income_Group_4","Domestic"
2489,"F","M",2,88427,"N",13.86,4.16,43.34,"CC","Budget","Standard",69.97,1,154,6,"","Both"
2490,"F","M",2,98003.7,"Y",26.273333,0,83.39,"CC","FreeLocal","Intnl_discount",84.42,2,14,1,"Income_Group_5","Domestic"
2491,"M","S",0,89142.7,"N",53.693333,8.13,5.01,"CC","Budget","Intnl_discount",16.91,3,246,1,"","Both"
2492,"F","S",0,74530.8,"N",63.086667,0.49,106.5,"Auto","FreeLocal","Intnl_discount",127.89,4,128,1,"","Both"
2494,"F","S",0,41000,"N",22,0,262.91,"CC","Budget","Standard",265.78,1,209,2,"Income_Group_2","Domestic"
2499,"F","M",2,76289.2,"N",48.206667,0,82.43,"CC","Budget","Intnl_discount",104.63,3,149,1,"","Domestic"
2501,"M","M",1,66931.9,"N",63.933333,0.39,5.35,"CC","Budget","Standard",17.46,1,33,1,"Income_Group_4","Both"
2502,"M","S",0,9309.57,"Y",25.44,0,99.73,"CC","FreeLocal","Standard",108.3,2,302,8,"Income_Group_1","Domestic"
2503,"F","M",1,32962.6,"N",24,0,26.78,"Auto","FreeLocal","Intnl_discount",48.08,3,182,1,"Income_Group_2","Domestic"
2504,"F","S",0,42000,"N",21,0,154.77,"CC","Budget","Intnl_discount",168.28,3,254,2,"Income_Group_2","Domestic"
2505,"F","S",0,39000,"N",22,0,61.44,"CC","Budget","Standard",65.79,1,274,1,"Income_Group_2","Domestic"
2506,"F","S",2,42000,"N",20,0,35.73,"Auto","Budget","Standard",41.78,1,264,0,"Income_Group_2","Domestic"
2507,"F","D",1,77726.4,"N",56.72,0,9.51,"Auto","Budget","Intnl_discount",23.52,3,55,0,"","Domestic"
2508,"F","S",2,35089,"N",18,2.22,38.18,"CC","FreeLocal","Standard",62.95,3,263,0,"Income_Group_2","Both"
2509,"F","S",1,2800.68,"N",45.673333,0,106.3,"CC","Budget","Standard",134.75,1,214,0,"Income_Group_1","Domestic"
2512,"F","M",2,90271.6,"N",44.926667,0,96.43,"CC","FreeLocal","Standard",110.4,3,54,0,"","Domestic"
2516,"F","M",2,64816.6,"Y",31.126667,0,6.87,"CC","Budget","Standard",27.87,4,133,0,"Income_Group_4","Domestic"
2517,"F","M",2,98217.1,"N",44.98,0,13.24,"CC","FreeLocal","Standard",42.74,1,227,0,"Income_Group_5","Domestic"
2520,"F","S",0,15989.3,"N",61.693333,0,25.49,"CC","Budget","Intnl_discount",29.17,2,244,1,"Income_Group_1","Domestic"
2526,"M","S",1,84978.1,"N",21.64,7.68,76.07,"CH","FreeLocal","Intnl_discount",88.79,2,267,0,"","Both"
2527,"F","M",2,36647.9,"N",49.986667,0,85.96,"CC","Budget","Intnl_discount",107.38,4,137,0,"Income_Group_2","Domestic"
2528,"F","S",0,64319.2,"N",41.226667,0,37.15,"CH","Budget","Intnl_discount",40.16,1,240,0,"Income_Group_4","Domestic"
2529,"F","S",1,73338,"N",48.246667,0,9.01,"Auto","Budget","Intnl_discount",29.93,1,129,0,"","Domestic"
2530,"F","S",0,433.74,"N",60.746667,0,40.91,"CC","FreeLocal","Standard",44.22,3,243,1,"Income_Group_1","Domestic"
2531,"F","M",2,16962.2,"N",45.36,0,8.96,"CC","Budget","Standard",27.57,2,92,0,"Income_Group_1","Domestic"
2533,"M","M",2,10708.3,"N",26.026667,4.85,117.26,"CH","Budget","Intnl_discount",142.95,2,126,0,"Income_Group_1","Both"
2536,"F","M",0,2031.61,"N",20.3,0,87.4,"CC","Budget","Standard",109.04,4,140,0,"Income_Group_1","Domestic"
2539,"F","S",2,16938.5,"N",42,0,8.76,"CH","FreeLocal","Standard",22.11,4,49,0,"Income_Group_1","Domestic"
2542,"F","M",0,55221,"N",46,0,15.2,"CC","FreeLocal","Standard",15.69,4,7,0,"Income_Group_4","Domestic"
2543,"F","M",1,8073.11,"N",47,0,60.35,"Auto","FreeLocal","Standard",89.05,4,216,0,"Income_Group_1","Domestic"
2544,"M","M",0,95448.6,"Y",53.68,0,5.21,"CH","Budget","Standard",29.46,3,172,0,"","Domestic"
2545,"M","S",1,24141.5,"Y",17.006667,0,97.05,"CC","FreeLocal","Standard",125.87,4,217,0,"Income_Group_2","Domestic"
2546,"M","S",2,63152.6,"Y",63.173333,0,40.07,"CC","Budget","Intnl_discount",70.01,4,236,0,"Income_Group_4","Domestic"
2548,"M","S",2,72084.7,"N",55.64,0,9.02,"CC","Budget","Intnl_discount",38.13,1,220,0,"","Domestic"
2549,"F","S",0,42760.5,"N",48,0,40.23,"CC","Budget","Standard",53.7,4,50,0,"Income_Group_2","Domestic"
2550,"F","S",1,49072,"N",52.646667,0,10.74,"Auto","Budget","Intnl_discount",34.25,2,167,1,"Income_Group_4","Domestic"
2551,"F","M",0,27371.8,"Y",62,0,126.55,"CC","FreeLocal","Standard",142.7,2,72,1,"Income_Group_2","Domestic"
2554,"M","M",1,71472.9,"N",41.913333,0,114.2,"CH","Budget","Standard",130.22,1,70,8,"Income_Group_4","Domestic"
2555,"F","M",0,95405.7,"N",62,0,6.21,"CC","Budget","Standard",13.96,3,294,1,"","Domestic"
2556,"F","S",0,95786.8,"Y",41,0,87.46,"CC","Budget","Standard",108.79,2,135,2,"","Domestic"
2558,"M","S",0,90321.6,"N",55.113333,0,11.52,"CC","FreeLocal","Intnl_discount",12.39,4,11,1,"","Domestic"
2559,"M","S",0,90478.6,"N",54.553333,0,136.47,"CH","FreeLocal","Standard",154.49,4,89,0,"","Domestic"
2560,"F","M",2,56187,"N",43,0,13.74,"CH","Budget","Standard",21.83,3,316,0,"Income_Group_4","Domestic"
2563,"F","S",1,35000,"N",24.393333,0,206.08,"CC","Budget","Intnl_discount",229.64,2,168,0,"Income_Group_2","Domestic"
2565,"M","M",0,9780.66,"N",24.546667,7.27,11.32,"CC","FreeLocal","Standard",21.39,2,114,1,"Income_Group_1","Both"
2569,"M","M",2,53010.8,"N",18.84,0,46.42,"CC","FreeLocal","Standard",58.87,3,41,4,"Income_Group_4","Domestic"
2570,"M","M",0,75004.5,"N",64.8,0,32.19,"CC","Budget","Intnl_discount",58.72,1,192,0,"","Domestic"
2573,"M","M",0,19749.3,"N",60.366667,0,13.94,"CC","Budget","Standard",34.17,2,119,0,"Income_Group_1","Domestic"
2574,"M","S",1,57626.9,"Y",43.906667,0,38.96,"CC","Budget","Standard",48.35,3,309,0,"Income_Group_4","Domestic"
2575,"M","S",0,20078,"N",32.846667,0,6.33,"CC","Budget","Intnl_discount",15.98,2,311,0,"Income_Group_1","Domestic"
2576,"F","M",2,47902,"N",26.033333,4.94,49.92,"Auto","FreeLocal","Standard",72.31,2,85,1,"Income_Group_2","Both"
2577,"M","M",1,7545.96,"Y",16.753333,0,178.36,"CC","Budget","Standard",200.75,2,152,0,"Income_Group_1","Domestic"
2581,"M","S",2,89459.9,"N",53.28,1.61,22.9,"CC","FreeLocal","Standard",36.05,4,27,3,"","Both"
2584,"F","S",1,13576.5,"N",39.426667,0,25.66,"CC","Budget","Standard",40.49,3,61,2,"Income_Group_1","Domestic"
2586,"F","M",2,42031.8,"N",50.753333,0,39.33,"CH","Budget","Intnl_discount",59.78,1,122,5,"Income_Group_2","Domestic"
2591,"M","S",2,43634.5,"N",21.78,9.42,104.64,"CC","Budget","Standard",143.5,3,226,0,"Income_Group_2","Both"
2595,"F","S",1,13109.1,"N",62.606667,0,40.48,"Auto","Budget","Standard",62.87,3,151,0,"Income_Group_1","Domestic"
2596,"M","S",1,92647.5,"N",56.046667,5.74,10.34,"CC","Budget","Standard",32.13,4,71,0,"","Both"
2597,"F","S",2,21021.6,"Y",62.753333,0,11.19,"CC","Budget","Standard",14.95,3,245,2,"Income_Group_1","Domestic"
2598,"M","S",0,74460.7,"Y",55.34,0.99,179.93,"CC","FreeLocal","Standard",206.46,1,181,6,"","Both"
2599,"F","M",1,43894.5,"N",40.18,0,40.38,"CC","FreeLocal","Intnl_discount",69.67,2,222,1,"Income_Group_2","Domestic"
2600,"F","S",2,28787.4,"N",41.666667,0,58.09,"Auto","Budget","Standard",86.06,4,207,1,"Income_Group_2","Domestic"
2601,"F","S",1,94278.7,"Y",53.12,0,9.67,"CC","FreeLocal","Standard",36.35,1,195,1,"","Domestic"
2602,"F","M",0,83900.2,"N",45.04,0,8.62,"CC","FreeLocal","Intnl_discount",36.83,1,211,2,"","Domestic"
2603,"M","M",1,13091.6,"N",59.126667,0,20.26,"CC","Budget","Intnl_discount",43.06,2,158,1,"Income_Group_1","Domestic"
2604,"F","M",0,91708.4,"N",37.293333,0,31.55,"CH","Budget","Intnl_discount",48.77,3,83,1,"","Domestic"
2605,"F","S",0,64335,"Y",19.066667,0,137.33,"CC","FreeLocal","Standard",154.34,1,79,10,"Income_Group_4","Domestic"
2606,"F","M",2,62061.8,"Y",45.92,0,52.22,"Auto","FreeLocal","Standard",82.08,4,234,1,"Income_Group_4","Domestic"
2607,"F","M",1,20550.9,"Y",22.12,0.86,57.06,"CC","Budget","Standard",85.64,2,205,2,"Income_Group_1","Both"
2608,"F","S",0,76142,"N",32.02,0,84.1,"CC","FreeLocal","Standard",112.53,2,213,1,"","Domestic"
2609,"F","M",1,46513.5,"N",30.053333,0,41.71,"Auto","Budget","Standard",58.78,2,81,5,"Income_Group_2","Domestic"
2610,"M","S",1,1765.41,"N",18.766667,0,44.95,"CC","FreeLocal","Standard",47.99,2,241,2,"Income_Group_1","Domestic"
2611,"F","S",2,19131.1,"N",56.186667,0,34.91,"Auto","Budget","Standard",57.07,4,147,5,"Income_Group_1","Domestic"
2612,"F","S",0,98716.3,"N",55.66,8.23,13.92,"CC","FreeLocal","Standard",43.13,1,131,0,"Income_Group_5","Both"
2613,"F","S",2,38280,"N",33.74,0,74.97,"Auto","FreeLocal","Intnl_discount",86.61,2,31,0,"Income_Group_2","Domestic"
2615,"F","S",2,6440.46,"Y",46,0,27.2,"CH","Budget","Standard",49.86,1,317,0,"Income_Group_1","Domestic"
2616,"M","M",1,63900.9,"N",28.333333,0,39.04,"CC","Budget","Standard",47.4,2,301,2,"Income_Group_4","Domestic"
2617,"M","M",2,28766.9,"N",46.84,0,58.08,"CC","Budget","Standard",64.2,3,318,6,"Income_Group_2","Domestic"
2618,"F","M",1,56722.8,"N",60.593333,6.21,51.17,"CC","FreeLocal","Standard",74.77,3,84,1,"Income_Group_4","Both"
2619,"M","M",1,5252.29,"N",16.333333,0,17.08,"Auto","Budget","Standard",19.73,2,113,2,"Income_Group_1","Domestic"
2620,"F","M",0,78851.3,"N",48.373333,0,28.66,"CC","FreeLocal","Standard",29.04,1,5,1,"","Domestic"
2621,"M","S",0,72928.2,"N",38.733333,0,196.22,"CC","Budget","Standard",203.67,2,289,2,"","Domestic"
2622,"M","M",2,91272.2,"Y",25.033333,0,13.01,"CC","FreeLocal","Standard",40,4,197,1,"","Domestic"
2623,"F","M",0,83891.9,"Y",61.02,0,45.47,"CH","Budget","Standard",74.4,2,218,1,"","Domestic"
2624,"M","S",0,3601.71,"N",49.266667,4.19,111.84,"Auto","Budget","Intnl_discount",125.6,3,310,8,"Income_Group_1","Both"
2627,"F","S",0,73228.3,"N",70,0,28.11,"Auto","Budget","Standard",50.58,1,155,1,"","Domestic"
2630,"M","M",1,64792.3,"N",52.146667,1.51,36.84,"CH","FreeLocal","Standard",51.41,3,46,2,"Income_Group_4","Both"
2632,"F","S",0,93322.1,"Y",40.313333,0,8.79,"CH","Budget","Intnl_discount",38.72,1,235,1,"","Domestic"
2635,"M","M",2,49910.7,"Y",51.52,0,23.72,"CC","Budget","Standard",51.14,3,202,0,"Income_Group_4","Domestic"
2636,"M","M",1,76161.4,"Y",44.573333,0,25.58,"CC","FreeLocal","Standard",37.55,4,36,0,"","Domestic"
2637,"F","M",2,55860,"Y",14.573333,0,10.35,"CC","FreeLocal","Intnl_discount",26.37,2,69,0,"Income_Group_4","Domestic"
2644,"M","M",2,57360.8,"Y",53.253333,0,57.25,"CC","FreeLocal","Standard",67.61,1,20,0,"Income_Group_4","Domestic"
2645,"M","M",1,92414.7,"Y",45.513333,0,10.62,"CC","FreeLocal","Standard",40.06,3,225,0,"","Domestic"
2647,"F","S",2,14578.8,"Y",60.933333,0,95.1,"Auto","Budget","Standard",107.02,1,35,0,"Income_Group_1","Domestic"
2648,"F","M",2,87578.2,"Y",53.366667,0,22.15,"CC","Budget","Standard",22.44,2,4,0,"","Domestic"
2649,"F","M",2,86695.4,"N",13.906667,0,32.09,"CC","FreeLocal","Standard",58.03,1,185,0,"","Domestic"
2653,"F","M",0,66666,"N",60,0,90.18,"Auto","FreeLocal","Intnl_discount",119.82,2,229,4,"Income_Group_4","Domestic"
2654,"M","M",1,2067.82,"N",47.853333,0,70.65,"CC","Budget","Intnl_discount",85.9,1,63,0,"Income_Group_1","Domestic"
2657,"M","S",0,30665.2,"Y",22.88,8.32,63.28,"Auto","FreeLocal","Standard",77.44,2,272,0,"Income_Group_2","Both"
2658,"F","M",1,77000,"Y",48,0,30.95,"Auto","FreeLocal","Intnl_discount",37.04,2,275,0,"","Domestic"
2659,"F","M",1,98680.4,"Y",43,0,8.85,"CH","FreeLocal","Intnl_discount",26.44,3,88,1,"Income_Group_5","Domestic"
2660,"M","M",0,65619.7,"Y",46,0,144.66,"CC","Budget","Standard",158.22,3,51,0,"Income_Group_4","Domestic"
2661,"F","M",1,95620.3,"Y",46,0,93.61,"CC","Budget","Standard",104.53,2,24,0,"","Domestic"
2662,"F","S",0,85275,"N",70,0,151.61,"Auto","FreeLocal","Intnl_discount",174.09,3,156,0,"","Domestic"
2663,"F","M",1,66921.4,"Y",55,0,8.97,"CC","FreeLocal","Intnl_discount",24.67,4,68,0,"Income_Group_4","Domestic"
2664,"F","M",1,98453.6,"Y",52,0,11.65,"Auto","FreeLocal","Standard",25.38,3,52,0,"Income_Group_5","Domestic"
2666,"F","S",2,57420,"Y",43,0,252.53,"Auto","Budget","Standard",277.72,3,180,1,"Income_Group_4","Domestic"
2667,"M","M",0,58986.2,"N",26.98,3.73,26.69,"CH","FreeLocal","Standard",34.35,2,247,1,"Income_Group_4","Both"
2668,"F","M",2,47639.1,"N",61,0,39.62,"CC","Budget","Intnl_discount",57.11,2,86,0,"Income_Group_2","Domestic"
2671,"F","S",0,39461,"N",22.226667,0.28,103.52,"CC","FreeLocal","Standard",126.68,1,161,1,"Income_Group_2","Both"
2672,"M","M",1,47371,"Y",54.96,7.69,258.29,"CC","Budget","Intnl_discount",270.97,2,261,0,"Income_Group_2","Both"
2673,"F","S",0,89813.6,"N",12.846667,1.96,149.26,"CC","FreeLocal","Intnl_discount",166.18,4,62,0,"","Both"
2675,"M","S",1,16432.1,"Y",20.92,8.89,80.47,"CH","Budget","Intnl_discount",109.78,3,120,1,"Income_Group_1","Both"
2678,"F","S",1,540.4,"Y",39.213333,0,7.75,"Auto","Budget","Intnl_discount",20.1,1,38,1,"Income_Group_1","Domestic"
2680,"F","M",2,80087.7,"N",41.92,0,22.82,"CC","FreeLocal","Standard",31.56,2,305,8,"","Domestic"
2681,"F","M",2,59691.3,"N",38.04,0,256.7,"CC","Budget","Standard",278.65,4,144,1,"Income_Group_4","Domestic"
2682,"F","S",2,11251.1,"Y",46,0,113.48,"CC","FreeLocal","Standard",141.91,4,213,2,"Income_Group_1","Domestic"
2685,"M","S",1,37626,"N",33.866667,8.06,71.55,"CH","Budget","Intnl_discount",87.12,2,290,1,"Income_Group_2","Both"
2687,"F","S",2,3416.62,"Y",22.76,0,104.73,"CC","Budget","Standard",123.7,2,97,0,"Income_Group_1","Domestic"
2688,"F","S",0,93454.3,"Y",48.533333,0,25.18,"Auto","FreeLocal","Standard",44.13,2,95,0,"","Domestic"
2689,"M","M",0,5745,"Y",15.38,0,17.71,"CC","FreeLocal","Standard",44.11,2,190,0,"Income_Group_1","Domestic"
2695,"F","M",1,13829.4,"N",20,0,8.84,"CH","FreeLocal","Standard",34.61,4,265,0,"Income_Group_1","Domestic"
2696,"F","M",2,11234.7,"Y",49.046667,0,112.72,"CC","Budget","Standard",113.42,4,10,0,"Income_Group_1","Domestic"
2698,"F","M",1,82931.3,"N",64.64,0,118,"Auto","FreeLocal","Standard",137.25,1,98,0,"","Domestic"
2699,"F","M",2,57483.9,"N",44.026667,0,27.29,"CH","Budget","Standard",44.3,1,80,0,"Income_Group_4","Domestic"
2701,"F","S",2,21274,"N",45.526667,0,32.43,"Auto","FreeLocal","Standard",43.31,4,23,0,"Income_Group_1","Domestic"
2702,"F","M",2,28267,"N",30.093333,0,192.53,"CC","FreeLocal","Standard",214.41,3,143,0,"Income_Group_2","Domestic"
2704,"F","M",2,36725.1,"N",55.793333,9.22,77,"CH","Budget","Standard",94.88,2,304,0,"Income_Group_2","Both"
2708,"M","S",1,94188.3,"N",57.546667,0.86,19.78,"CC","Budget","Standard",41.51,1,127,0,"","Both"
2711,"F","M",2,91861,"Y",41.98,0,6.74,"CC","Budget","Standard",22.06,1,65,3,"","Domestic"
2714,"F","S",1,12374.9,"Y",33.493333,0,106.1,"Auto","FreeLocal","Standard",123.59,4,87,2,"Income_Group_1","Domestic"
2715,"F","M",2,69133.9,"Y",26.833333,0,37.73,"CH","FreeLocal","Standard",46.32,4,303,5,"Income_Group_4","Domestic"
2717,"F","M",2,84948,"Y",29.446667,0,12.58,"CH","FreeLocal","Intnl_discount",23.73,3,26,0,"","Domestic"
2718,"F","M",2,30998.8,"N",40.96,0,50.5,"Auto","Budget","Standard",52.91,2,110,0,"Income_Group_2","Domestic"
2720,"M","S",0,15924.2,"N",14.46,0,1.46,"CH","FreeLocal","Standard",1.46,2,1,0,"Income_Group_1","Domestic"
2724,"M","M",2,21416.5,"N",35.653333,9.17,8.53,"CC","FreeLocal","Intnl_discount",27.61,3,314,2,"Income_Group_1","Both"
2728,"M","M",2,78554.2,"N",16.7,7.26,23.03,"Auto","Budget","Standard",35.88,3,270,6,"","Both"
2729,"F","M",2,38215.9,"N",30.886667,0,0.97,"Auto","Budget","Standard",0.97,1,1,1,"Income_Group_2","Domestic"
2730,"F","M",1,14085.5,"N",19,0,160.42,"CC","FreeLocal","Standard",176.61,1,219,1,"Income_Group_1","Domestic"
2731,"F","M",2,49745.3,"N",47.966667,0,24.44,"CH","Budget","Intnl_discount",27.28,4,115,1,"Income_Group_4","Domestic"
2733,"F","M",2,88427,"N",13.86,4.16,43.34,"CC","Budget","Standard",69.97,2,154,2,"","Both"
2734,"F","M",2,98003.7,"Y",26.273333,0,83.39,"CC","FreeLocal","Intnl_discount",84.42,2,14,1,"Income_Group_5","Domestic"
2735,"M","S",0,89142.7,"N",32,8.13,5.01,"CC","Budget","Intnl_discount",16.91,2,246,1,"","Both"
2736,"F","S",0,74530.8,"N",63.086667,0.49,106.5,"Auto","FreeLocal","Intnl_discount",127.89,3,128,8,"","Both"
2738,"F","S",0,32962.6,"N",23,0,262.91,"CC","Budget","Standard",265.78,1,265,1,"Income_Group_2","Domestic"
2743,"F","M",2,76289.2,"N",48.206667,0,82.43,"CC","Budget","Intnl_discount",104.63,4,149,2,"","Domestic"
2745,"M","M",1,66931.9,"N",63.933333,0.39,5.35,"CC","Budget","Standard",17.46,3,33,1,"Income_Group_4","Both"
2746,"M","M",2,9309.57,"Y",25.44,0,99.73,"CC","FreeLocal","Standard",108.3,1,302,3,"Income_Group_1","Domestic"
2747,"F","M",1,42000,"N",24,0,26.78,"Auto","FreeLocal","Intnl_discount",48.08,4,250,2,"Income_Group_2","Domestic"
2748,"F","S",0,43000,"N",24,0,154.77,"CC","Budget","Intnl_discount",168.28,4,209,5,"Income_Group_2","Domestic"
2749,"F","S",0,42000,"N",23,0,61.44,"CC","Budget","Standard",65.79,3,182,0,"Income_Group_2","Domestic"
2750,"F","S",2,32098,"N",22,0,35.73,"Auto","Budget","Standard",41.78,4,253,0,"Income_Group_2","Domestic"
2751,"F","S",0,77726.4,"N",56.72,0,9.51,"Auto","Budget","Intnl_discount",23.52,3,55,0,"","Domestic"
2752,"F","S",2,35000,"N",19,2.22,38.18,"CC","FreeLocal","Standard",62.95,3,254,2,"Income_Group_2","Both"
2753,"F","S",1,2800.68,"N",45.673333,0,106.3,"CC","Budget","Standard",134.75,4,214,6,"Income_Group_1","Domestic"
2756,"F","M",2,90271.6,"N",44.926667,0,96.43,"CC","FreeLocal","Standard",110.4,4,54,1,"","Domestic"
2760,"F","M",2,64816.6,"Y",31.126667,0,6.87,"CC","Budget","Standard",27.87,4,133,1,"Income_Group_4","Domestic"
2761,"F","M",2,98217.1,"N",44.98,0,13.24,"CC","FreeLocal","Standard",42.74,2,227,1,"Income_Group_5","Domestic"
2764,"F","S",0,15989.3,"N",61.693333,0,25.49,"CC","Budget","Intnl_discount",29.17,3,244,3,"Income_Group_1","Domestic"
